id,name,category,category_slug,city,city_slug,area,address,phone,email,website,pincode,rating,google_cid,active
seasons-24-banquets-wagholi-pune,Seasons 24 Banquets,Banquet Halls,banquet-halls,Pune,pune,Wagholi,"Landmark 24, Wagholi, Pune, SH Nagar, Road, Wagholi, Pune, Maharashtra 412207",9108888999960,Seasons24banquet@gmail.com,https://seasonsbanquet24.in/,412207,4.5,6077217985948257621,yes
the-palace-house-injambakkam-chennai,The Palace House,Banquet Halls,banquet-halls,Chennai,chennai,Injambakkam,"136/49, Sai Baba Kovil St, Cholamandal Artists Village, Injambakkam, Chennai, Tamil Nadu 600115",9109789551155,No Email found,https://thepalacehouse.in/,600115,4.3,16290055865161940300,yes
the-royal-palms-luxury-wedding-venue-private-event-villa-vettuvankeni-chennai,The Royal Palms – Luxury Wedding Venue & Private Event Villa,Banquet Halls,banquet-halls,Chennai,chennai,Vettuvankeni,"21, 226, Chinnandi Kuppam Main Rd, Pandian Nagar, Vettuvankeni, Chennai, Tamil Nadu 600115",9109384044004,royalpalmsecr@gmail.com,http://www.theroyalpalms.in/,600115,4.4,17786007819051721874,yes
avismara-celebrations-banquets-events-warje-pune,Avismara Celebrations - Banquets & Events,Banquet Halls,banquet-halls,Pune,pune,Warje,"S.No.16/2 Near vinayak Hospital,Rahul park,Atul Nagar, Opposite McDonald's, near Chitale Bandhu, Warje, Pune, Maharashtra 411058",,,,411058,4.5,5246509756506122530,yes
buntara-bhavana-banquet-hall-and-auditorium-in-pune-baner-pune,Buntara Bhavana Banquet Hall and Auditorium in Pune,Banquet Halls,banquet-halls,Pune,pune,Baner,"S No.104/1 Part, Near Mercedes Showroom Mumbai-Bangalore, Village, Highway, Baner, Pune, Maharashtra 411045",9107479949494,bookings@buntarabhavanapune.com,https://www.buntarabhavanapune.com/,411045,4.5,6549095047601812313,yes
jj-garden-mini-party-hall-ac-new-washermenpet-chennai,JJ GARDEN - Mini Party Hall AC,Banquet Halls,banquet-halls,Chennai,chennai,New Washermenpet,"174/2 Thiruvottiyur High Road, Cross Rd, New Washermenpet, Chennai, Tamil Nadu 600081",9109884162543,,,600081,4.6,8290963953624239870,yes
safa-ac-hall-banquet-hallparty-hall-in-ashok-nagarmini-hall-ashok-nagar-chennai,SAFA A/C HALL {BANQUET HALL/PARTY HALL IN ASHOK NAGAR/MINI HALL},Banquet Halls,banquet-halls,Chennai,chennai,Ashok Nagar,"MANAGER, 7871508000,, 31/52, 2nd Ave, Near Central Bank of India, Ashok Nagar, Chennai, Tamil Nadu 600083",9107871509000,safahall1000@gmail.com,https://safaachall.com/,600083,4.6,18287605573244650721,yes
seasons-banquets-akurdi-chinchwad-pimpri-chinchwad,Seasons Banquets Akurdi,Banquet Halls,banquet-halls,Pimpri-Chinchwad,pimpri-chinchwad,Chinchwad,"3rd and 4th floor, Gems Crystal Mall, Plot no 92, OLD PUNE MUMBAI HWY, above Pantaloons, Kalbhor Nagar, MIDC, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019",9108888999980,seasonsbanquet24@gmail.com,https://seasonsbanquets.in/,411019,4.3,7278768751463564587,yes
utsav-banquets-and-lawn-kondhwa-budruk-pune,Utsav Banquets and Lawn,Banquet Halls,banquet-halls,Pune,pune,Kondhwa Budruk,"Punyadham Ashram Rd, Near D-mart, Tyni Audyogic Wasahat, Kondhwa Budruk, Pune, Maharashtra 411048",9109765499777,,,411048,4.2,651709530106259423,yes
la-fte-by-midnight-sun-nungambakkam-chennai,La Fête by Midnight Sun,Banquet Halls,banquet-halls,Chennai,chennai,Nungambakkam,"58, Sterling Rd, Nungambakkam, Chennai, Tamil Nadu 600034",,No Email found,https://www.instagram.com/la_fete.chennai,600034,4.8,1491040437124991390,yes
nakshatra-palace-near-hotel-vishal-ramnagar,Nakshatra Palace,Banquet Halls,banquet-halls,Ramnagar,ramnagar,near Hotel Vishal,"At Shriram Nagar, Khedshivapur Baug, near Hotel Vishal, Khed Shivapur, Maharashtra 412205",9109604777421,No Email found,https://nakshatrapalace.in/,412205,4.8,12957718757921378229,yes
grand-tamanna-hotel-pune-pune,Grand Tamanna Hotel,Banquet Halls,banquet-halls,Pune,pune,Pune,"PLOT NO.16, GRAND TAMANNA HOTEL, Plot No.16, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057",9102066935000,info@tamannahotels.com,http://www.tamannahotels.com/,411057,4.5,17930936706759132071,yes
crisp-curry-banquets-kondhwa-pune,"CRISP & CURRY, Banquets",Banquet Halls,banquet-halls,Pune,pune,Kondhwa,"No. 17-A, Supreme Classic Building, NIBM post office rd, Off Salunke Vihar road,Survey Number 10/11, Kondhwa, B G Lonkar Rd, Kondhwa, Pune, Maharashtra 411048",9108600173953,,,411048,4,12993826051699853856,yes
perfect-stay-party-hall-kovilambakkam-chennai,Perfect Stay Party Hall,Banquet Halls,banquet-halls,Chennai,chennai,Kovilambakkam,"Medavakkam Main Rd, Rose Nagar, Kovilambakkam, Chennai, Tamil Nadu 600129",9109123524233,,,600129,4.4,4119428109725071255,yes
vithalrao-satav-hall-padmavati-nagar-pune,Vithalrao Satav Hall,Banquet Halls,banquet-halls,Pune,pune,Padmavati Nagar,"Vitthalrao Satav hall, Padmavati Sahkarnagar Rd, Rajyavahatuk society, Padmavati Nagar, Pune, Maharashtra 411009",,,,411009,4.2,7202290768636580415,yes
hablis-hotel-banquet-hall-guindy-chennai,"Hablis Hotel, Banquet Hall",Banquet Halls,banquet-halls,Chennai,chennai,Guindy,"Hablis Hotel, 19, Grand Southern Trunk Rd, Ramapuram, Guindy, Chennai, Tamil Nadu 600032",9104440235555,reservations@hablis.com,http://www.hablis.com/,600032,4.4,4104720263523407960,yes
mirth-banquet-hall-annanagar-anna-nagar-chennai,"Mirth Banquet Hall, Annanagar",Banquet Halls,banquet-halls,Chennai,chennai,Anna Nagar,"2nd Floor, Dev's Ark, 79 & 80, 5th Ave, AD Block, Anna Nagar, Chennai, Tamil Nadu 600040",9109884700479,vendiesel@gmail.com,http://mirthhalls.com/,600040,4.3,12609168151879616034,yes
meenakshis-narayanan-banquet-hall-choolaimedu-chennai,Meenakshi's Narayanan banquet hall,Banquet Halls,banquet-halls,Chennai,chennai,Choolaimedu,"20, 14, Raghavan St, Anna Nedum Pathai, Gill Nagar, Choolaimedu, Chennai, Tamil Nadu 600094",9109159936148,No Email found,https://www.meenakshinarayananhall.in/,600094,4.3,12297392695970416824,yes
navyug-banquet-hall-wedding-engagement-birthday-party-baby-shower-sangamvadi-pune,"Navyug Banquet Hall : Wedding, Engagement, Birthday Party & Baby Shower",Banquet Halls,banquet-halls,Pune,pune,Sangamvadi,"Mansur Ali Tower, 4th Floor, 3, Siddharth Rd, above IDBI Bank, Sangamvadi, Pune, Maharashtra 411001",9108530278811,vmotghare26@gmail.com,https://www.navyugbanquet.com/,411001,4.1,13363187487492796899,yes
asodit-banquets-hadapsar-pune,Asodit Banquets,Banquet Halls,banquet-halls,Pune,pune,Hadapsar,"Society, Magarpatta Rd, near Seasons Mall, beside SPRING VALLEY, Kirtane Baugh, Magarpatta, Hadapsar, Pune, Maharashtra 411013",9107507133005,bootstrap-icons@1.4.1,https://www.asoditbanquets.in/,411013,4.4,3402451975956361322,yes
rk-banquet-hall-pimpri-chinchwad-pune,RK Banquet Hall,Banquet Halls,banquet-halls,Pune,pune,Pimpri-Chinchwad,"Level 2, Fortuna Complex, Bhosari Wakad, Aundh - Ravet BRTS Rd, near Shivar Chowk, Pimple Saudagar, Pimpri-Chinchwad, Pune, Maharashtra 411027",9109226536596,,https://mahavenues.com/RK-Banquet-Pune#,411027,4.7,16475396682989666118,yes
city-lawns-wedding-banquet-hall-in-pune-kondhwa-pune,City Lawns – Wedding & Banquet Hall in Pune,Banquet Halls,banquet-halls,Pune,pune,Kondhwa,"Dalal St, opposite Tree House High School, Kondhwa, Pune, Maharashtra 411048",9109657718607,,,411048,4.2,104502600704271941,yes
rayyan-banquet-hall-adambakkam-chennai,Rayyan Banquet Hall,Banquet Halls,banquet-halls,Chennai,chennai,Adambakkam,"27, 3rd Main Rd, Kakkan Nagar, Adambakkam, Chennai, Tamil Nadu 600088",9109840603224,,,600088,4.2,1391366304438175736,yes
lotus-banquet-hall-tondiarpet-chennai,Lotus Banquet Hall,Banquet Halls,banquet-halls,Chennai,chennai,Tondiarpet,"66, Vaidhiyanathan St, New Washermenpet, Tondiarpet, Chennai, Tamil Nadu 600081",,,,600081,4.6,14067267524748717065,yes
sam-mahal-ambattur-chennai,Sam Mahal,Banquet Halls,banquet-halls,Chennai,chennai,Ambattur,"302/2a, Madras Thiruvallur High Rd, Ksr Nagar, Ambattur, Chennai, Tamil Nadu 600053",,,,600053,4.2,17773391654711831468,yes
meta-convention-centre-purasaiwakkam-chennai,META Convention Centre,Banquet Halls,banquet-halls,Chennai,chennai,Purasaiwakkam,"37R5+W5X, Vallam Bangaru St, Conran Smith Nagar, Purasaiwakkam, Chennai, Tamil Nadu 600007",,,,600007,4.1,8476744332146366789,yes
mahavenues-pune-pimpri-chinchwad,Mahavenues,Banquet Halls,banquet-halls,Pimpri-Chinchwad,pimpri-chinchwad,Pune,"S No 153, Banglore Bypass Highway, near Hotel TIP TOP International Mumbai, Wakadkar Wasti, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",,,https://www.mahavenues.com/,411057,4.6,16756764900948061174,yes
the-vijay-park-arumbakkam-pune,The Vijay Park,Banquet Halls,banquet-halls,Pune,pune,Arumbakkam,"J N Salai 12, Jawaharlal Nehru Salai, Annai Sathya Nagar, Arumbakkam, Chennai, Tamil Nadu 600106",9104471337788,rooms@thevijaypark.in,http://thevijaypark.in/,600106,4.5,15142973849585857496,yes
marina-party-hall-ac-triplicane-chennai,MARINA Party Hall A/C,Banquet Halls,banquet-halls,Chennai,chennai,Triplicane,"124 big street narayanarajan puram, road, Triplicane, Chennai, Tamil Nadu 600005",9109884000829,,,600005,3.8,18156574021924342034,yes
the-park-chennai-nungambakkam-pune,The Park Chennai,Banquet Halls,banquet-halls,Pune,pune,Nungambakkam,"601, Anna Salai, near US Embassy, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600006",9104442676000,resv.hyd@theparkhotels.com,https://www.theparkhotels.com/chennai/,600006,4.5,13997035344535449581,yes
digambar-hall-and-lawns-kothrud-pune,Digambar Hall And Lawns,Banquet Halls,banquet-halls,Pune,pune,Kothrud,"ex, Paud Rd, Near More Vidhyalaya, Shivtirthanagar, Kothrud, Pune, Maharashtra 411038",9109922550509,info@printina.in,http://www.gokhalemarathe.com/,411038,4.3,2491635949082192985,yes
sri-sai-krishna-party-hall-saidapet-chennai,Sri Sai Krishna Party Hall,Banquet Halls,banquet-halls,Chennai,chennai,Saidapet,"76, E Jones Rd, Kaveri Nager, Saidapet, Chennai, Tamil Nadu 600015",,,,600015,3.9,870414242316654018,yes
marriage-halls-in-saidapet-saidapet-pune,Marriage Halls in Saidapet,Banquet Halls,banquet-halls,Pune,pune,Saidapet,"3rd Phase, Arulayiammanpet, SIDCO Industrial Estate, Saidapet, Chennai, Tamil Nadu 600032",9104449916227,info.weddingz@oyorooms.com,https://weddingz.in/marriage-halls/chennai/saidapet/?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=LOC_Saidapet,600032,4.5,1441352985212755497,yes
hotel-safralodging-aditanar-pune,Hotel Safra(Lodging),Banquet Halls,banquet-halls,Pune,pune,aditanar,"Pudupet, Anna Salai, aditanar, Chennai, Tamil Nadu 600002",9108807868055,info@example.com,http://www.hotelsafra.com/,600002,4.5,17920172320254570721,yes
omsakthiac-wedding-halls-chennai-kalyana-mandapam-halls-best-marriage-halls-wedding-mandapam-thiruvengadam-street-chennai,OMSAKTHI:Ac Wedding Halls Chennai | Kalyana mandapam Halls | Best marriage halls | Wedding Mandapam,Banquet Halls,banquet-halls,Chennai,chennai,Thiruvengadam Street,"9841266844 no.5, Thiruvengadam Street, Chennai, Tamil Nadu 600028",9109841266844,,,600028,3.4,12095599984490658517,yes
fortel-egmore-pune,Fortel,Banquet Halls,banquet-halls,Pune,pune,Egmore,"3, Gandhi Irwin Rd, next to Chennai Metropolitan Development Authority Tower 1, Ansari Estate, Egmore, Chennai, Tamil Nadu 600008",9109841400227,info@fortelhotels.com,http://fortelhotels.com/index.php,600008,4.5,11737251349149998673,yes
aasai-hall-royapuram-chennai,Aasai Hall,Banquet Halls,banquet-halls,Chennai,chennai,Royapuram,"55(23, MS Koil St, Somu Nagar, Royapuram, Chennai, Tamil Nadu 600013",9109363000580,No Email found,https://www.instagram.com/aasaihall?igsh=MW8zMzg0cDF4d3ZveA==,600013,3.3,17167344274317345011,yes
raj-park-hotel-chennai-alwarpet-pune,Raj Park Hotel Chennai,Banquet Halls,banquet-halls,Pune,pune,Alwarpet,"180, TTK Rd, Parthasarathypuram, Alwarpet, Chennai, Tamil Nadu 600018",9104442257777,intl-tel-input@24.5.0,https://www.rajpark.com/alwarpet-chennai-hotel/,600018,4.5,12508355959652918538,yes
radisson-blu-hotel-chennai-city-centre-egmore-pune,"Radisson Blu Hotel, Chennai City Centre",Banquet Halls,banquet-halls,Pune,pune,Egmore,"C-In, 2, .Ethiraj Salai, C Road, Egmore, Chennai, Tamil Nadu 600008",9104466404444,No Email found,https://www.radissonhotels.com/en-us/hotels/radisson-blu-chennai-city-centre?cid=a:se+b:gmb+c:apac+i:local+e:rdb+d:ind+h:INTNCHECTR,600008,4.5,14029168490467522605,yes
hotel-simsan-koyambedu-pune,Hotel Simsan,Banquet Halls,banquet-halls,Pune,pune,Koyambedu,"36G2+PGX Near, 85, Poonamallee High Rd, West, Pallavan Nagar, Koyambedu, Chennai, Tamil Nadu 600107",9109092804257,,https://hotelsimsan.com/,600107,4.5,12100606406996964295,yes
ashwamedh-hall-ac-banquet-hall-erandwane-pune,Ashwamedh Hall- AC Banquet hall,Banquet Halls,banquet-halls,Pune,pune,Erandwane,"17/8 A, Karve Rd, behind Ranka Jwellers, Khilarewadi, Erandwane, Pune, Maharashtra 411004",9109822044476,,,411004,3.9,619434698171524147,yes
hotel-legend-inn-gomti-nagar-lucknow,Hotel Legend Inn,Banquet Halls,banquet-halls,Lucknow,lucknow,Gomti Nagar,"CP-17, near Singapore Mall, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",9105224012544,,,226010,4.5,3342868835030314345,yes
the-villa-at-mandeville-the-best-venue-banquet-in-india-ballygunge-kolkata,“The Villa” …at Mandeville - The Best Venue & Banquet in India,Banquet Halls,banquet-halls,Kolkata,kolkata,Ballygunge,"8, Mandeville Gardens, Ekdalia, Ballygunge, Kolkata, West Bengal 700019",9109836007999,srinjoy@thevilla.co.in,http://www.thevilla.co.in/,700019,4.9,5922957686468221545,yes
the-manor-lucknow-chandralok-lucknow,The Manor Lucknow,Banquet Halls,banquet-halls,Lucknow,lucknow,Chandralok,"545C, 076, Chandganj Garden Road, opposite Chandra Shekhar Park, Sector A, Chandralok, Lucknow, Uttar Pradesh 226024",9109839126699,intl-segmenter@11.7.10,http://www.themanorlucknow.com/,226024,4.5,2431670117870725395,yes
ojas-banquet-hall-topsia-kolkata,Ojas Banquet Hall,Banquet Halls,banquet-halls,Kolkata,kolkata,Topsia,"3rd floor, haute street, Mahindra showroom building, Topsia Road,तोपसिया मार्ग, 86A, JBS Haldane Ave, Seal Lane, Topsia, Kolkata, West Bengal 700046",9107797200607,No Email found,https://www.facebook.com/banquetsojas/,700046,4.4,6537052986592506548,yes
ornate-lucknow-vrindavan-colony-kolkata,Ornate Lucknow,Banquet Halls,banquet-halls,Kolkata,kolkata,Vrindavan Colony,"near Akash Enclave, Babhnan Basti, Sector 6, Vrindavan Colony, Lucknow, Uttar Pradesh 226029",9109151209000,ornatelucknow@gmail.com,http://theornate.in/,226029,4.5,755397918625583308,yes
rajwada-banquet-lawn-newtown-kolkata,Rajwada Banquet & Lawn,Banquet Halls,banquet-halls,Kolkata,kolkata,Newtown,"Synthesis Business Park, NH12, Newtown, Kolkata, West Bengal 700161",9108240830762,No Email found,https://www.rajwadabanquet.com/,700161,4.9,15831354129056007666,yes
moon-wedding-bells-banquets-lawn-izzat-nagar-kolkata,MOON WEDDING BELLS BANQUETS & LAWN,Banquet Halls,banquet-halls,Kolkata,kolkata,izzat nagar,"Dubagga Bus Depot, near aaisha centre, Haji Colony, izzat nagar, Lucknow, Uttar Pradesh 226003",9106393751100,,,226003,4.9,15129306639751680961,yes
27-ballygunge-park-kolkata-premium-event-venue-by-ganpati-banquets-caterers-ballygunge-kolkata,"27 Ballygunge Park, Kolkata – Premium Event Venue By Ganpati Banquets & Caterers",Banquet Halls,banquet-halls,Kolkata,kolkata,Ballygunge,"27, Ballygunge Park Rd, Ballygunge Park, Ballygunge, Kolkata, West Bengal 700019",9108335077718,No Email found,https://www.instagram.com/ganpatirajesh/,700019,4.4,13456247442998445247,yes
sbe-banquet-gomti-nagar-lucknow,SBE Banquet,Banquet Halls,banquet-halls,Lucknow,lucknow,Gomti Nagar,"3/112, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",9109453500000,No Email found,https://sbebanquethall.com/,226010,4.7,2223234804767662764,yes
pc-chandra-garden-opp-science-kolkata,PC Chandra Garden,Banquet Halls,banquet-halls,Kolkata,kolkata,opp. Science,"144, Arupota, Eastern Metropolitan Bypass, opp. Science, Kolkata, West Bengal 700105",9109674100059,intl-segmenter@11.7.10,http://www.pcchandragarden.in/,700105,4.5,11713542311180284463,yes
hotel-emperio-grand-banquet-hall-banquet-hall-in-lucknow-marriage-hall-in-lucknow-alambagh-kolkata,Hotel Emperio Grand & Banquet Hall - Banquet Hall In Lucknow - Marriage Hall In Lucknow,Banquet Halls,banquet-halls,Kolkata,kolkata,Alambagh,"Plot No. 16, Kanpur Rd, Sector B, Bargawan, Alambagh, Lucknow, Uttar Pradesh 226012",9108574400640,emperiograndlucknow@gmail.com,https://www.emperiogrand.com/,226012,4.5,16853049362890491230,yes
galleria-1910-banquets-camac-st-kolkata,Galleria 1910 Banquets,Banquet Halls,banquet-halls,Kolkata,kolkata,Camac St,"7, Ho Chi Minh Sarani, Camac St, Sreet, West Bengal 700071",9108981006660,logo1@2x-1.png,http://galleria1910.com/,700071,4.7,16661961024216538017,yes
queens-banquet-lda-colony-lucknow,Queen's Banquet,Banquet Halls,banquet-halls,Lucknow,lucknow,LDA Colony,"GROUND FLOOR, B- 1/249, Kanpur Rd, MMD1, Sector H, LDA Colony, Lucknow, Uttar Pradesh 226012",9109651235822,,,226012,4.5,6896209971615613412,yes
the-prime-banquet-best-banquet-hall-in-dharmatala-esplanade-kolkata-taltala-kolkata,"The Prime Banquet - Best Banquet Hall in Dharmatala, Esplanade Kolkata",Banquet Halls,banquet-halls,Kolkata,kolkata,Taltala,"43, Lenin Sarani Rd, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700013",9108981390095,theprimebanquet@gmail.com,https://theprimebanquet.com/,700013,4.9,3240143591873999730,yes
royal-greens-eldeco-udyan-ii-lucknow,Royal Greens,Banquet Halls,banquet-halls,Lucknow,lucknow,Eldeco Udyan Ii,"557, Raibareli Rd, Eldeco Udyan II, Eldeco Udyan Ii, Lucknow, Uttar Pradesh 226029",9107518602901,abc@mail.com,http://royalgreensbanquet.com/,226029,4.3,9864075132861265514,yes
jms-villa-gardens-ac-banquet-hall-with-garden-hussainpur-kolkata,JMS Villa & Gardens (AC Banquet Hall With Garden),Banquet Halls,banquet-halls,Kolkata,kolkata,Hussainpur,"456, Anandapur High Rd, Madurdaha, Hussainpur, Kolkata, West Bengal 700107",9107767001000,jmaiti@hotmail.com,http://www.jmsvilla.com/,700107,4.4,4018199477083491355,yes
sapphire-suites-balmikinagar-kolkata,Sapphire Suites,Banquet Halls,banquet-halls,Kolkata,kolkata,Balmikinagar,"VX86+643, Metro City Centre, Nishatganj Bridge, Balmikinagar, Lucknow, Uttar Pradesh 226006",9107052522999,intl-segmenter@11.7.10,https://www.sapphireliving.in/,226006,4.5,3186446381425318044,yes
the-banquet-kalighat-kolkata,The Banquet,Banquet Halls,banquet-halls,Kolkata,kolkata,Kalighat,"77C, Rash Behari Ave, Manoharpukur, Kalighat, Kolkata, West Bengal 700026",9109831824727,,,700026,4.5,6822502947329006818,yes
hotel-celebrations-rooms-and-banquets-police-chowki-kolkata,Hotel Celebrations rooms and banquets,Banquet Halls,banquet-halls,Kolkata,kolkata,police chowki,"near Vijay Nagar, Bhagwati Vihar, Krishna Nagar, police chowki, Lucknow, Uttar Pradesh 226023",9108081048334,No Email found,http://celebrationroomsandbanquet.co.in/,226023,4.5,16213902231565313970,yes
lee-banquets-marriage-hall-wedding-hall-bhowanipore-kolkata,Lee Banquets | Marriage Hall | Wedding Hall,Banquet Halls,banquet-halls,Kolkata,kolkata,Bhowanipore,"12, Lee Rd, Sreepally, Bhowanipore, Kolkata, West Bengal 700020",9109830043249,No Email found,http://www.leebanquets.com/,700020,4.5,1412686826958398426,yes
the-blossom-banquet-sharda-nagar-lucknow,The Blossom Banquet,Banquet Halls,banquet-halls,Lucknow,lucknow,Sharda Nagar,"QWHJ+37P, Ratan Khand, Ruchi Khand 1, Sharda Nagar, Lucknow, Uttar Pradesh 226012",9107974412752,,,226012,4.3,8328710580720066377,yes
myrah-banquets-entally-kolkata,Myrah Banquets,Banquet Halls,banquet-halls,Kolkata,kolkata,Entally,"Prasad Square, 164, Acharya Jagdish Chandra Bose Rd, Entally, Kolkata, West Bengal 700014",9109073971151,No Email found,http://www.jalanbuilders.com/,700014,4.5,7975937059494705902,yes
royale-orchids-banquets-suites-vrindavan-colony-lucknow,Royale Orchids Banquets & Suites,Banquet Halls,banquet-halls,Lucknow,lucknow,Vrindavan Colony,"Oppisite Allen House Public School, PH - 10, Raibareli Rd, Vrindavan Yojna-1, Gopeshkunj, Sector 6C, Vrindavan Colony, Lucknow, Uttar Pradesh 226029",9109119974033,No Email found,https://royaleorchids.in/,226029,4.3,9298108705180265037,yes
kanha-banquet-lawn-newtown-kolkata,Kanha banquet & Lawn,Banquet Halls,banquet-halls,Kolkata,kolkata,Newtown,"9th Floor, Wing A, Synthesis Business Park, Plot No CBD/1, beside Mothers Wax Museum, Action Area I, Newtown, Kolkata, West Bengal 700161",9109830088472,,,700161,4.6,2443049295428861796,yes
